Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10
0.014111966475922753,0.004869220778529281,4.304587448006746e-4,0.0044657679676510555,0.10547990481907614,0.0028119894506011133,0.00264617322117941,0.0274165762131222,0.008326779036804103,0.8294411632923132
0.005342815295050777,0.01565066682612794,0.877243226165641,6.105803436473769e-4,0.0022431594473061585,0.006095634571864013,0.017444267081485828,0.0010603826963359992,0.07428472905562047,2.4538516919603585e-5
1.3390838725974534e-4,2.1280840473026033e-4,1.9606759946502138e-8,2.47067969098803e-7,0.037972174814066555,8.250898011998352e-8,8.524249373086528e-8,5.273654294421532e-4,0.0019403388985953563,0.959212969639703
0.342388502230416,0.013353567902321353,0.011671036782843293,0.011682162099182209,0.510120871223891,0.029226222136477763,0.007898983266927692,0.03637398093095591,0.005840444829197737,0.03144422859778691
0.014013469243851454,0.005568230640264205,0.012906134688969215,0.019460540410421116,0.665340004072592,0.08142494210594695,0.1834874737232027,0.009527429635911092,0.0027534724114180154,0.0055183030674228134
0.008760149703562255,0.0030977216177653184,0.0012697223308469991,0.48964940233165183,0.4380253276093264,0.01701466078572265,0.01025164389081526,0.014815912528328482,6.055948211999971e-4,0.016509864380781048
0.10076558814869871,0.0019530998369204804,0.008483670230312388,0.005796591859854586,0.8538526443986739,0.01853613883425981,0.004845588371334374,0.0024411138887988466,3.550717864147757e-4,0.002970492644731946
0.011690951354378287,0.0037766185046800454,9.159837381715162e-4,0.004124420064914448,0.8721645841112033,0.005085571117011518,0.002674734310785354,0.013745622724399532,0.0027630642761853103,0.08305844979827058
0.012484418035692604,0.0050022295339071125,0.0010771212957493292,0.02351740420650403,0.15824057271064404,0.016636173249551106,0.007227589694686562,0.5800389114701187,0.005392666085854188,0.1903829137172924
0.003921413524333285,0.25144915897650344,0.0013892084787717105,0.37751673177570355,0.0942968992662446,0.005681846548025331,0.013584955916388395,0.24454683403548072,0.003370836081782536,0.004242115396766691
0.012503851429057557,0.007816795561584001,3.377032289390094e-4,0.3655047134347979,0.08551750817683737,0.022388751773715704,0.008657998271801212,0.23199838111983323,0.005372700940491369,0.2599015960629428
0.01621124691115726,0.0022474725536715287,0.01961812138450276,0.01322501933638353,0.894307567577934,0.03377658697466285,0.016409388842056206,0.002587991380303206,3.6749226920100976e-4,0.001249112770127449
0.02146622911678628,0.007534368709168854,3.9193146145211647e-4,0.005632543811703685,0.24852722036678593,0.004630432006637138,0.0021846033938174234,0.09532657443076281,0.010372724519746484,0.6039333721831394
